family,response,cbeta,cenpack,env,hs_pair,pair,rg,rsigma,sheet,ss_pair,vdw,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,dslf_fa13,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,pack,ss_mis,one_core_each,two_core_each,ss_contributes_core,n_charged,netcharge,total_score_per_res,contact_all_per_res,contact_buried_core_boundary_per_res,contact_buried_core_per_res,degree_per_res,degree_core_per_res,degree_core_boundary_per_res,exposed_hydrophobics_per_res,exposed_total_per_res,exposed_polars_per_res,polar_over_hydrophobic,buried_np_per_res,buried_np_AFILMVWY_per_res,buried_over_exposed,buried_over_exposed_AFILMVWY
lactamase,0.0,0.3607013740458016,-0.21835171755725194,-0.2789624045801527,-0.019423778625954194,-0.13703274809160304,0.20258488549618325,-0.21676614503816796,0.05367385496183211,-0.28248061068702274,0.0008000381679389315,-6.045840114503817,1.1212524427480914,-1.8957693893129766,0.00929469465648855,0.19179187022900773,0.619098244274809,3.705756488549619,-0.20938935114503818,-0.2503804580152672,-0.12797996183206106,-0.4785059923664121,-0.0021127480916030535,-0.16058343511450382,0.015808053435114506,-0.2086776335877862,0.13172068702290077,0.006708435114503816,0.3891564885496173,0.0001752671755725191,0.002528129770992366,0.0015974045801526715,0.0031576335877862606,0.0023240839694656473,0.0036372137404580163,0.25,-0.005725190839694655,-3.188477022900762,3.47706106870229,3.6285333494982006,2.8240654775736442,0.04529309160305342,0.15640526615545078,0.09900707570920106,22.823795458015276,42.834374809160316,20.010579007633588,0.8770538000370169,953.4625767697888,1077.3776240315603,6.045428788760463,6.831112057646437
lactamase,0.0,0.3653837786259541,-0.1771498854961832,-0.2744731297709924,-0.008725534351145037,-0.1613151908396947,0.20305900763358778,-0.2434547709923664,0.060606870229007674,-0.32422889312977105,0.0007192366412213741,-5.967915992366412,1.074723625954199,-1.9750464503816791,0.009703091603053438,0.18447225190839692,0.6450443511450381,3.644197786259542,-0.20404438931297708,-0.2553893511450383,-0.11527236641221371,-0.46932511450381686,-0.0021445801526717555,-0.1583159160305344,0.01870958015267176,-0.2158540839694655,0.1314146564885496,-0.013277022900763357,0.38880152671755747,0.00023759541984732824,0.002477404580152672,0.0016382442748091603,0.003143549618320611,0.0019079389312977111,0.0037681679389313023,0.25,-0.005725190839694655,-3.279281374045801,3.6900763358778623,4.066578830054969,2.984408307870662,0.04520358778625951,0.157801655681745,0.1008002424592457,23.478822328244274,43.338274618320604,19.85945213740458,0.8461602332334595,977.6177480854069,1107.5593955688364,5.905700753961042,6.690666541475362
lactamase,1.0,0.3586374809160306,-0.166465610687023,-0.263773320610687,-0.009674923664122141,-0.18925465648854964,0.20307690839694661,-0.24083015267175575,0.068455,-0.3135739694656488,0.000312175572519084,-6.063586641221373,1.1322031679389317,-1.9287948473282435,0.009117404580152673,0.1968754198473282,0.6363355725190839,3.6839078244274823,-0.23074595419847335,-0.2507609160305344,-0.12616408396946568,-0.47205946564885504,-0.002351030534351144,-0.15063854961832063,0.014196641221374042,-0.20388370229007638,0.14913244274809154,0.03127137404580152,0.35585877862595394,0.00019442748091603058,0.002512366412213741,0.0015541984732824424,0.0033717938931297703,0.0025660305343511436,0.003652671755725192,0.25,-0.005725190839694655,-3.2198906870228994,3.5209541984732806,3.8236992700347914,3.232938568559469,0.04520591603053435,0.15363978574885354,0.09945065312793032,23.121095801526707,43.07591301526719,19.954817442748098,0.8633522717091356,913.5330171008505,1032.981114123194,6.005200692529244,6.790404709824977
lactamase,0.0,0.3680127480916029,-0.16635129770992368,-0.2747330916030534,-0.006041603053435115,-0.17404442748091603,0.20353236641221376,-0.24267919847328234,0.06502045801526717,-0.3215917557251908,0.00045778625954198476,-5.987546946564887,1.1396625190839693,-2.0273106106870227,0.009757290076335879,0.1966385114503817,0.6393460305343512,3.7182069083969456,-0.21505950381679376,-0.2538727099236641,-0.1365159160305343,-0.46983812977099243,-0.0023536259541984735,-0.1544378244274809,0.016951221374045807,-0.214325,0.13690522900763358,-0.014118664122137414,0.3148358778625954,0.00018599236641221367,0.0024448091603053433,0.0015893893129770992,0.0030901526717557267,0.0021403435114503815,0.0038008015267175614,0.25,-0.005725190839694655,-3.302890229007634,3.662328244274811,3.96198295799562,3.0118066100145073,0.04520477099236641,0.15947313929677004,0.10137731536292634,23.499271679389313,43.96903633587785,20.469764923664123,0.8713631089576647,995.8567921299207,1128.210397201069,5.90718834223582,6.692278808162147
lactamase,1.0,0.3604126996197718,-0.20019349809885928,-0.26194030418250963,-0.017463384030418257,-0.13272026615969587,0.2019377186311787,-0.1858852091254753,0.05427220532319385,-0.2408095437262357,0.00042357414448669173,-6.074692357414448,1.1788415209125471,-1.9480279467680612,0.009363992395437264,0.19923262357414445,0.6240911026615968,3.7870977186311774,-0.2099621292775665,-0.2533461596958175,-0.16464498098859315,-0.4808194296577947,-0.0020680988593155887,-0.16227596958174906,0.01354235741444867,-0.20952847908745245,0.173651596958175,0.017896501901140692,0.27982889733840366,0.00011410646387832695,0.00242596958174905,0.001635589353612167,0.0033642965779467687,0.0025998098859315584,0.0036371102661596944,0.2490494296577949,-0.005703422053231933,-3.221704182509506,3.541825095057035,3.898857777652671,3.008503548636923,0.04540737642585551,0.1522565165300672,0.09726462082336006,22.996919277566544,42.71898269961976,19.722063422053232,0.8578333156321853,971.0477004749642,1095.6629778963593,6.076201056825032,6.855964481416904
lactamase,0.0,0.3636970342205324,-0.16013262357414454,-0.265058783269962,-0.0129493536121673,-0.090968783269962,0.20279707224334598,-0.20499178707224336,0.06426798479087449,-0.2642121292775666,0.003409315589353612,-6.052176121673004,1.2341689353612169,-1.9898315589353601,0.009589163498098862,0.20717266159695819,0.656542927756654,3.7742820152091268,-0.22115695817490483,-0.24770684410646399,-0.14818338403041825,-0.47556498098859284,-0.0023270722433460077,-0.16525102661596958,0.021529049429657797,-0.1891973384030419,0.16397513307984796,0.05335893536121671,0.27829657794676854,0.00015030418250950567,0.002415817490494298,0.0016324334600760454,0.00334444866920152,0.0024390114068441053,0.003623307984790874,0.2490494296577949,-0.005703422053231933,-3.092327414448669,3.5875285171102655,4.024857445315186,3.1758830940649454,0.04506802281368823,0.15568759002493338,0.09814160205442832,23.70921733840304,43.889854942965776,20.180637566539918,0.8514869000900127,975.1602895752321,1101.7752730397397,5.911846073399724,6.679441207071817
lactamase,0.0,0.3560524427480915,-0.22849003816793886,-0.24153156488549613,-0.01297332061068702,-0.1848884351145038,0.20302164122137406,-0.2203794656488549,0.042932557251908365,-0.2903546564885495,0.0006845801526717558,-6.0975900763358775,1.1479363740458013,-1.959934732824427,0.009367557251908399,0.19234782442748086,0.631193969465649,3.7609870610687035,-0.2230607633587786,-0.2555417175572519,-0.15332125954198472,-0.47581751908396924,0.0,-0.1587007251908396,0.014486183206106873,-0.22910515267175588,0.13653198473282446,-0.0011572519083969473,0.32295801526717577,0.00015057251908396943,0.002595114503816792,0.0015593129770992368,0.0030111832061068705,0.002349045801526717,0.003773435114503821,0.25,-0.005725190839694655,-3.3382706870229004,3.630419847328245,3.8012102471694806,2.9117341378130868,0.045249809160305354,0.16058931941024654,0.10032824006145571,22.817091870229,42.89307904580151,20.07598744274809,0.8801714599957243,962.3675359418709,1084.758536302872,6.100750388399134,6.876625420652962
lactamase,0.0,0.36573309160305345,-0.18659187022900764,-0.28592095419847335,-0.014838129770992373,-0.16677477099236637,0.20321698473282448,-0.23107022900763358,0.06577408396946566,-0.31225251908396945,0.0005777099236641222,-6.082907862595419,1.166027366412214,-1.9742313358778625,0.009836564885496186,0.20474125954198477,0.6587763358778624,3.7063662595419853,-0.21079442748091595,-0.25060561068702286,-0.1258653816793892,-0.4714239694656488,-0.0026498473282442745,-0.16063164122137405,0.02094404580152672,-0.20712767175572508,0.135146106870229,0.0007548473282442751,0.3624351145038174,0.0003242748091603053,0.0024967557251908386,0.001592938931297709,0.003194351145038168,0.0022151526717557237,0.0036342748091603063,0.25,-0.005725190839694655,-3.220885343511452,3.7511068702290085,4.057157589019003,3.0291747995059963,0.045107137404580146,0.15892764086435734,0.0987507579077615,23.21776835877862,43.396278854961835,20.178510687022904,0.869354781272549,976.6595363599745,1105.767607016305,5.9918403839603265,6.783922908989467
lactamase,0.0,0.3630321374045803,-0.22415958015267193,-0.28094637404580153,-0.020246793893129778,-0.16722236641221375,0.20270248091603046,-0.21570225190839704,0.053438167938931344,-0.2841899618320611,0.0006091221374045801,-6.118044732824429,1.1422380534351146,-1.9079479389312985,0.009586106870229011,0.2006317557251909,0.6311709541984736,3.707740992366414,-0.21144500000000008,-0.24905610687022897,-0.1404298473282443,-0.4771430152671758,-0.002381870229007634,-0.16047072519083966,0.019417900763358784,-0.2140623664122138,0.1412328244274809,0.00793206106870229,0.36397328244274896,0.00018473282442748096,0.0026078244274809143,0.001580419847328244,0.0031927480916030537,0.0023912595419847307,0.003655381679389314,0.25,-0.005725190839694655,-3.256874122137404,3.705114503816793,3.882937320015419,2.907567805298097,0.045186641221374044,0.15693187542448211,0.09870387060742816,22.72896278625954,42.671723473282434,19.94276045801526,0.8776519284282372,956.8451317223505,1081.8800600204759,6.1014002015860065,6.898695512427221
lactamase,0.0,0.3574134732824427,-0.16863209923664127,-0.25978706106870225,-0.007936832061068705,-0.16108591603053435,0.20284774809160303,-0.2462149618320611,0.05872347328244279,-0.32744675572519083,0.0003862213740458018,-5.904391832061067,1.0452227862595422,-1.952705648854962,0.00953709923664122,0.18290603053435117,0.6289931679389315,3.625315534351145,-0.20085423664122154,-0.2607301526717556,-0.11661633587786263,-0.4705107633587786,-0.002457175572519083,-0.155538396946565,0.016600648854961833,-0.22154393129770994,0.13116927480916027,0.020889618320610683,0.38941221374045726,0.00023194656488549617,0.0024253816793893134,0.0016490458015267174,0.003077938931297712,0.0019962213740458016,0.00378843511450382,0.25,-0.005725190839694655,-3.235071068702291,3.583625954198474,4.032171033614534,2.9759277750230164,0.04528511450381679,0.15829596154841583,0.10047995565658896,23.2681015648855,43.103816412213746,19.83571492366412,0.8528474901135094,975.5417679156948,1106.025658918661,5.910620014882275,6.7011968237355255
lactamase,0.0,0.35592003802281363,-0.17292228136882137,-0.19850722433460077,-0.012162889733840302,-0.12627954372623573,0.20273653992395446,-0.20820190114068438,0.05240144486692008,-0.26841209125475285,0.002707794676806084,-6.048356007604562,1.1401973384030422,-1.9673192015209124,0.009312167300380233,0.18954125475285166,0.6631324714828897,3.7194230038022806,-0.2390002661596958,-0.25250912547528515,-0.1267969201520912,-0.4685185931558932,0.0,-0.15047019011406837,0.019439087452471485,-0.20439657794676802,0.17485589353612166,0.09655045627376425,0.32251330798479144,0.00011372623574144484,0.0024883269961977193,0.0016399619771863116,0.0033919771863117855,0.0020953992395437255,0.003774714828897334,0.2490494296577949,-0.005703422053231933,-3.1222900380228147,3.708250950570342,4.088448353884705,3.3307722224553937,0.044924676806083676,0.15739601138889056,0.09859608159266436,23.605536539923957,42.81332,19.20778323193916,0.8139294362930802,972.8902803490505,1099.329272032051,5.929501251683844,6.700112465085028
lactamase,0.0,0.36527515267175564,-0.17427358778625954,-0.27091339694656497,-0.012383854961832065,-0.14419637404580152,0.2030847709923664,-0.2368338167938931,0.06595885496183207,-0.31322080152671766,0.0004739312977099236,-6.043523511450383,1.1791723282442745,-1.9762960687022897,0.009703320610687028,0.203815,0.6449665267175574,3.756626183206106,-0.2246579770992367,-0.2553519465648855,-0.12228603053435115,-0.47526828244274816,-0.0027229770992366416,-0.1722603816793893,0.0193569465648855,-0.19799538167938938,0.13079343511450386,-0.0038321755725190844,0.31725572519084005,0.00024190839694656488,0.0024668702290076326,0.0016016030534351142,0.003215114503816793,0.0024498473282442744,0.0036469847328244277,0.25,-0.005725190839694655,-3.2122622900763362,3.5837022900763373,3.99990059849166,3.119817859893646,0.045168053435114514,0.15896263282931428,0.09980302937632243,23.29684446564886,43.37120786259541,20.074363167938927,0.8619490991465888,978.5154699501086,1106.4987732109437,5.961502469332061,6.74122726863609
lactamase,1.0,0.36090507633587793,-0.22722278625954184,-0.29045450381679394,-0.01634347328244275,-0.1566337786259542,0.20286671755725189,-0.2188182061068702,0.055828358778626005,-0.28604801526717555,0.0004630534351145041,-6.127371412213738,1.1599476335877863,-1.9373746564885488,0.009482480916030536,0.2010453053435114,0.6258228244274808,3.7559391984732837,-0.2048724427480916,-0.24996419847328255,-0.16019297709923655,-0.4774702290076335,-0.0024387404580152676,-0.1608908396946565,0.0162101145038168,-0.21083248091603057,0.1311887404580153,0.009042404580152675,0.33693893129770935,0.00016076335877862605,0.0025718702290076344,0.0015667175572519074,0.003150190839694657,0.0025444656488549616,0.0036503435114503837,0.25,-0.005725190839694655,-3.285629885496183,3.5941984732824426,3.7839583503458583,2.8691116042136624,0.04534843511450384,0.15849794939107548,0.0992409093508794,22.737237137404588,43.00346568702289,20.266228625954206,0.8915612253309168,941.6666406340025,1062.7498882295315,6.113919738417593,6.900071891973322
lactamase,0.0,0.36470251908396945,-0.17192877862595415,-0.2977997328244275,-0.011979007633587793,-0.15276748091603054,0.20362641221374042,-0.2354208396946566,0.06854896946564884,-0.31672606870229003,0.0008192748091603055,-6.0903210687022895,1.1834435496183209,-2.0060650763358776,0.009784427480916031,0.2065572900763359,0.6561078625954199,3.7595453435114514,-0.2058954961832061,-0.24997232824427473,-0.14437125954198468,-0.47602080152671766,-0.0023216412213740456,-0.16112473282442746,0.017495725190839688,-0.20737244274809172,0.12862244274809162,0.0001003816793893133,0.33540076335877783,0.0002750000000000002,0.0024912595419847336,0.0015817175572519083,0.0031720610687022903,0.0024506106870228993,0.003654732824427481,0.25,-0.005725190839694655,-3.2461320992366414,3.6306106870229007,3.931159947567337,3.0168893751665498,0.045247557251908405,0.16005895439672876,0.09994959309287196,23.395819007633587,43.8634510687023,20.467631832061063,0.8750940725376458,954.2118475928213,1078.360755153906,5.960196436032032,6.735655133437144
lactamase,0.0,0.36189992366412205,-0.18738854961832058,-0.2689748473282442,-0.010562251908396946,-0.15098125954198466,0.2031349618320612,-0.2363689694656488,0.06545954198473282,-0.3163843511450382,0.0003811450381679389,-6.063525305343514,1.151506564885496,-1.951916068702291,0.009620381679389313,0.20315522900763358,0.6570731679389311,3.696853396946566,-0.21829320610687034,-0.2571145419847328,-0.1270431679389313,-0.47186912213740473,-0.0026728244274809164,-0.15532206106870228,0.016765954198473283,-0.2067064503816794,0.1315591603053435,0.03850835877862596,0.3589427480916031,0.0002792748091603054,0.0024930916030534347,0.001589045801526718,0.0032042748091603047,0.0024383587786259526,0.0036485877862595427,0.25,-0.005725190839694655,-3.1901981297709927,3.6512595419847313,3.9540252563888516,3.11738872853739,0.04503469465648854,0.15844882187672624,0.09903445479368862,23.209278320610675,42.956758587786254,19.747480381679388,0.8511296214940972,949.6345762104975,1075.765487330963,5.96595580507279,6.758356861488688
lactamase,1.0,0.3605034600760455,-0.1918931939163498,-0.25934661596958164,-0.015157186311787064,-0.12705410646387835,0.20220855513307995,-0.1820465019011407,0.053991825095057,-0.23689148288973388,0.00026950570342205315,-6.152456844106466,1.1694265019011405,-1.9363497338403035,0.009306615969581749,0.199420114068441,0.633357072243346,3.760370874524715,-0.21534057034220538,-0.2461588212927757,-0.15931399239543725,-0.4741207984790875,-0.0025225855513307987,-0.1543626235741445,0.013947148288973381,-0.20855885931558926,0.1849768060836502,0.018592015209125467,0.3293307984790877,0.00011768060836501887,0.0024975285171102675,0.0016093155893536124,0.003288973384030419,0.002612205323193916,0.003657946768060836,0.2490494296577949,-0.005703422053231933,-3.2303401520912542,3.59296577946768,3.8070832557142706,2.976034852453314,0.0451684030418251,0.15286725361684492,0.09670364133860299,23.336523307984795,42.52659045627376,19.19006703422053,0.8225432504492418,957.7303494083617,1080.6703218045682,6.027842279830253,6.801612019871186
lactamase,0.0,0.364808403041825,-0.16539536121672999,-0.2651572243346008,-0.01090752851711027,-0.08960106463878326,0.2030778707224335,-0.20283771863117875,0.06688121673003798,-0.26139083650190115,0.0021299239543726236,-6.1395024714828885,1.213008022813688,-1.9646120912547531,0.00955809885931559,0.20547612167300378,0.6733160076045627,3.7512352471482884,-0.2220999239543727,-0.2417682889733841,-0.14035000000000006,-0.4684650190114069,-0.0026576806083650193,-0.15908517110266163,0.02055566539923954,-0.19434570342205323,0.18798961977186304,0.04731026615969582,0.32779847908745224,0.00012342205323193908,0.0024786692015209134,0.0016111026615969583,0.0032744486692015216,0.002384600760456274,0.003648745247148289,0.2490494296577949,-0.005703422053231933,-3.096516311787073,3.6700760456273747,3.935962435809583,3.136946372285975,0.04494684410646387,0.15642948417595004,0.09747968333364844,24.01254604562738,43.54479931558937,19.532253193916347,0.8136950794161187,978.5543342731632,1105.6345170906327,5.876355161869217,6.639489371300105
lactamase,1.0,0.36132346007604554,-0.16609148288973383,-0.2691744866920152,-0.011935817490494296,-0.08931897338403044,0.20269528517110263,-0.2032193155893535,0.06320642585551323,-0.26304193916349805,0.0026786311787072264,-6.00053133079848,1.1991331558935356,-1.9620001901140685,0.009271901140684415,0.2039756653992395,0.6473908365019014,3.7432313307984786,-0.21946174904942967,-0.2502388593155894,-0.14203790874524716,-0.4711384790874524,-0.0025830798479087457,-0.15616604562737643,0.019337946768060842,-0.19927885931558934,0.18456228136882133,0.08472509505703424,0.3096463878327,0.00015714828897338395,0.0023519391634980995,0.001633802281368821,0.003392091254752851,0.002461634980988593,0.003655399239543726,0.2490494296577949,-0.005703422053231933,-3.002003954372623,3.4351711026615974,3.6401918999385514,3.0431325592350187,0.045063916349809885,0.15499956854315308,0.09793029342109172,23.416883612167297,43.41785745247148,20.00097372623574,0.85442029131142,964.3140349610237,1091.2023211165924,5.935967924049879,6.717046254603852
lactamase,0.0,0.36311187022900754,-0.16584587786259533,-0.28103866412213746,-0.011611984732824425,-0.14446828244274815,0.20345740458015268,-0.2346247328244273,0.06736935114503818,-0.3135871755725192,0.00028015267175572514,-6.071977366412215,1.1691891984732823,-1.9804797709923663,0.009620687022900759,0.2041055343511451,0.6543734351145036,3.741753816793894,-0.22323622137404586,-0.24884305343511465,-0.1275568320610687,-0.47547320610686994,-0.0027164885496183196,-0.1609859541984733,0.018024312977099236,-0.2023176335877863,0.1306904580152672,-0.011306412213740452,0.3440801526717553,0.00023270992366412213,0.0024864503816793893,0.001587213740458015,0.003175992366412213,0.0024516793893129747,0.0036412977099236636,0.25,-0.005725190839694655,-3.2328211068702286,3.5922137404580177,3.939721896026622,3.0481208190877114,0.045234007633587786,0.15919652438820678,0.09975982886796997,23.487685190839684,43.535763358778624,20.048078473282445,0.8538564552100272,974.5135487686575,1101.4290516142373,5.9348036786058875,6.707721196388772
lactamase,0.0,0.35756011450381675,-0.19593145038167936,-0.2903612595419847,-0.020439923664122138,-0.14738660305343515,0.2028989312977099,-0.23798740458015272,0.05694366412213744,-0.3076397328244275,0.000724198473282443,-6.1702689312977075,1.167532251908397,-1.9165109160305347,0.009661755725190837,0.20223900763358785,0.636777977099237,3.6935032442748086,-0.22165343511450367,-0.2529901908396946,-0.1337799618320611,-0.4835342748091602,-0.002050305343511451,-0.16278881679389315,0.012457938931297718,-0.20253240458015273,0.09815282442748094,-0.044350190839694645,0.37366030534351247,0.0003490076335877863,0.002651374045801527,0.0017524809160305347,0.003174236641221375,0.0026022137404580147,0.00368522900763359,0.25,-0.005725190839694655,-3.3961255343511443,3.720343511450382,3.939281409916266,3.021920512593562,0.04556812977099238,0.16019522887194945,0.09780115549815252,22.58954721374046,42.56883961832061,19.979292480916026,0.8846658319007923,926.2443885871925,1046.240055359789,6.150783734986343,6.9476224576257355
lactamase,0.0,0.36112479087452454,-0.16547231939163495,-0.23294296577946766,-0.008165741444866918,-0.11741353612167299,0.2033009505703422,-0.2077796577946768,0.0559261977186311,-0.26799752851711023,0.002279391634980988,-6.146436730038025,1.227713802281369,-2.004822623574144,0.009485399239543729,0.1995349429657795,0.6814824334600761,3.7797498479087466,-0.23397452471482896,-0.2478813307984792,-0.14193064638783276,-0.46748733840304196,0.0,-0.15620334600760455,0.01921787072243346,-0.20171737642585558,0.1957773764258555,0.06284403041825096,0.28341825095057077,0.00014904942965779467,0.002503574144486693,0.0015939163498098854,0.0034007224334600757,0.0022647908745247135,0.0037711026615969536,0.2490494296577949,-0.005703422053231933,-3.141080608365021,3.743231939163496,4.027997783184226,3.3142429500847097,0.04496475285171104,0.15752848289158636,0.09867313549389546,23.609799315589363,43.553886083650184,19.944086958174903,0.8451174441447381,937.8360592181451,1057.3582563203063,5.996981044005922,6.761264250344957
lactamase,1.0,0.35744665399239545,-0.1992915969581749,-0.24259190114068435,-0.01927870722433459,-0.11941498098859307,0.20192022813688215,-0.17975026615969586,0.052429695817490456,-0.23135809885931566,0.0004171102661596957,-6.0678856653992375,1.142130646387833,-1.9166871863117876,0.00942574144486692,0.19076277566539923,0.6364713688212931,3.7500022813688196,-0.21054520912547534,-0.2524798859315589,-0.15233737642585543,-0.4782263498098859,-0.002146882129277567,-0.16119038022813684,0.012601178707224336,-0.21064486692015216,0.17850543726235737,0.017847490494296587,0.31912167300380273,0.0001249049429657793,0.002445247148288974,0.0016417870722433452,0.0033349429657794694,0.0024238783269961983,0.0036293916349809875,0.2490494296577949,-0.005703422053231933,-3.195151026615971,3.5494296577946756,3.964061153750023,3.0372694103986366,0.04524269961977187,0.15191697908033722,0.09711930908000198,23.259180266159703,42.61575315589353,19.356573155893543,0.8325209493166125,970.5763333474481,1095.3681147582802,6.00926707053255,6.781908146705138
lactamase,0.0,0.35843229007633587,-0.21419103053435118,-0.3024307251908397,-0.011184312977099231,-0.19114270992366408,0.20285793893129764,-0.2165019847328244,0.05349213740458019,-0.27882816793893117,0.0002695801526717557,-6.015838320610689,1.1387553435114506,-1.9143992366412212,0.009021221374045804,0.19239984732824436,0.6090961832061069,3.72869751908397,-0.19920095419847328,-0.24814770992366403,-0.16514671755725194,-0.47839267175572514,-0.0023479007633587785,-0.15504801526717563,0.016366755725190838,-0.2101830152671756,0.12267790076335877,0.006240839694656489,0.367412213740458,0.00011446564885496186,0.0024068320610687016,0.0016018320610687031,0.0032987786259541987,0.0026605343511450375,0.0036511068702290077,0.25,-0.005725190839694655,-3.197921106870231,3.317061068702289,3.492364582648295,2.8223965394943304,0.04542461832061069,0.15496740712695878,0.0989081383281777,22.881916908396946,42.911394122137416,20.029477213740453,0.8756061310328879,929.0171714736521,1048.0449296556633,6.038805222455668,6.812510456113021
lactamase,0.0,0.3621912977099238,-0.17319522900763362,-0.3159925190839694,-0.0051189312977099255,-0.1862973282442748,0.20383576335877865,-0.24048015267175568,0.06130778625954204,-0.31341881679389316,0.0004992366412213741,-5.993171717557249,1.1598520610687029,-1.983649656488549,0.009132137404580156,0.19450324427480925,0.6158537786259543,3.713935763358777,-0.20681896946564876,-0.2484019083969466,-0.15324145038167938,-0.4722924809160306,-0.0025187404580152674,-0.15348286259541985,0.01631347328244275,-0.2067987022900763,0.12184236641221374,-0.010396832061068699,0.36587786259541916,0.0002025954198473283,0.0024494274809160315,0.0016158396946564892,0.003346221374045801,0.002674809160305343,0.0036487022900763364,0.25,-0.005725190839694655,-3.2332617938931296,3.3122900763358767,3.502737101129894,3.0311890140087807,0.04526851145038171,0.15420147850799387,0.10016432668927944,23.51471343511451,44.22791488549619,20.71320190839695,0.8811654030526337,893.7219531113526,1009.5975930765126,5.894360167906874,6.658594227799386
lactamase,1.0,0.36192881679389316,-0.17569324427480917,-0.23936729007633592,-0.009908129770992367,-0.18118580152671757,0.20375923664122142,-0.23929816793893133,0.05499599236641224,-0.31796282442748103,0.00042343511450381686,-6.110813778625957,1.1679151145038162,-1.9806140839694666,0.009623778625954198,0.19515557251908405,0.6701853053435114,3.7289715267175594,-0.23435839694656488,-0.25440809160305333,-0.11396381679389318,-0.46941679389312957,0.0,-0.15860248091603052,0.015839732824427473,-0.21535366412213752,0.14127679389312983,-0.003130114503816793,0.3284809160305349,0.0001852671755725191,0.002576106870229007,0.0015877862595419857,0.0031196183206106875,0.0020053816793893136,0.0037849618320610736,0.25,-0.005725190839694655,-3.2830290839694656,3.7865267175572512,4.091542058736732,3.1943030320823063,0.04513751908396945,0.16262024794703175,0.10119679996059457,23.182984122137405,43.44788843511452,20.264904541984738,0.8744707227385675,983.6088527196614,1110.2959129602982,6.037843073229376,6.8155064574361575
lactamase,0.0,0.3608183969465648,-0.16892561068702291,-0.2248145801526716,-0.009264541984732824,-0.17809015267175582,0.20360248091603045,-0.24053824427480916,0.055776832061068725,-0.3211549236641221,0.0005575954198473283,-6.050418854961831,1.1520286641221376,-2.0051146564885496,0.009587709923664119,0.19297362595419856,0.6658635877862595,3.7279756870229015,-0.23334118320610686,-0.2540203816793893,-0.12248545801526727,-0.47158904580152666,0.0,-0.16055198473282448,0.017585572519083978,-0.21999427480916034,0.12469374045801526,-0.01578748091603053,0.35286259541984727,0.00028534351145038163,0.0025135496183206103,0.0016206488549618326,0.0030341603053435128,0.002163091603053436,0.003801030534351149,0.25,-0.005725190839694655,-3.289446984732824,3.6751145038167943,4.048784491042039,3.1112711977567047,0.04519709923664124,0.16331942456778314,0.10106254541729066,23.68761404580154,43.566972595419855,19.8793588167939,0.8395935249970502,1007.8778852788807,1138.4531578656201,5.8922305704705105,6.655596474337139
lactamase,1.0,0.3632146946564888,-0.21485469465648854,-0.2804422519083969,-0.016450648854961832,-0.14055629770992367,0.20284068702290078,-0.21504721374045807,0.05398145038167943,-0.2816058015267176,0.0006251526717557252,-6.162248053435113,1.1570656870229006,-1.9126082442748094,0.009522671755725196,0.20358767175572506,0.6394935496183205,3.725461832061069,-0.21218003816793896,-0.2507931679389313,-0.14511381679389315,-0.4746823664122137,-0.002620839694656489,-0.1598972900763359,0.015526488549618318,-0.21008129770992365,0.1473722900763359,0.010672251908396949,0.3598015267175571,0.0001524045801526718,0.0026107633587786256,0.0015603053435114496,0.0031766030534351153,0.002545419847328243,0.0036699618320610704,0.25,-0.005725190839694655,-3.2615681297709926,3.6429389312977087,3.828248690939933,2.9208584110638873,0.0452119465648855,0.15625848698858355,0.09862074604342647,23.036856030534345,42.9055882442748,19.868731908396946,0.8627496880477991,933.4188047725138,1053.9868910923067,6.053048352730965,6.8349100985609175
lactamase,0.0,0.3671280152671757,-0.172018282442748,-0.2870926717557253,-0.010894961832061066,-0.14021950381679388,0.20351599236641216,-0.23519026717557245,0.06968183206106868,-0.3150747709923666,0.0005127480916030536,-6.142047709923666,1.1906481679389314,-1.9819188549618312,0.009783511450381682,0.20896175572519093,0.6708782442748092,3.7288164122137406,-0.21974301526717555,-0.25196759541984726,-0.13099141221374055,-0.47084160305343503,-0.002472633587786259,-0.1594696183206107,0.017492137404580155,-0.20524435114503806,0.14536629770992368,-0.0012517938931297713,0.35826717557251897,0.00027030534351145044,0.0025363358778625945,0.0015777862595419848,0.003197519083969465,0.0023897328244274797,0.003650801526717559,0.25,-0.005725190839694655,-3.2354670229007634,3.712213740458016,3.9870533216283177,3.156438449970624,0.04505179389312977,0.15931266135155292,0.09940864596513496,23.59884076335878,43.49125026717556,19.89240923664122,0.8432366251276643,937.1717406170504,1059.6450823407915,5.92755111929072,6.702187146343618
